Organism_name	CAI	Host	CodonSum
Rabbit hemorrhagic disease virus :Rabbit hemorrhagic disease virus:ssRNA(+)::GCF_000861285.1	0.685852580015893	Moschus_moschiferus.MosMos_v2_BIUU_UCD	2461
Avian metaavulavirus 2 :Metaavulavirus yucaipaense:ssRNA(-):Gallus gallus:GCF_002989675.1	0.441814695521889	Lonchura_striata_domestica.LonStrDom1	4583
Influenza A virus (A/goose/Guangdong/1/1996(H5N1)) :Alphainfluenzavirus influenzae:ssRNA(-):Anatidae:GCF_000864105.1	0.447191930488412	Lonchura_striata_domestica.LonStrDom1	4809
Gammapolyomavirus lonmaja :Gammapolyomavirus lonmaja:dsDNA:Lonchura maja:GCF_003033375.1	0.463863733636065	Lonchura_striata_domestica.LonStrDom1	1937
Munia coronavirus HKU13-3514 :Munia coronavirus HKU13:ssRNA(+):Lonchura striata:GCF_000880835.1	0.405984121843249	Lonchura_striata_domestica.LonStrDom1	8524
Saimiriine gammaherpesvirus 2 :Rhadinovirus saimiriinegamma2:dsDNA::GCF_000845465.1	0.625845343508097	Saimiri_boliviensis_boliviensis.SaiBol1.0	29535
Saimiriine alphaherpesvirus 1 :Simplexvirus saimiriinealpha1:dsDNA::GCF_000890195.1	0.655347687836283	Saimiri_boliviensis_boliviensis.SaiBol1.0	38141
Saimiri sciureus papillomavirus 1 :Dyoomikronpapillomavirus 1:dsDNA:Saimiri sciureus:GCF_000916955.1	0.676216887291595	Saimiri_boliviensis_boliviensis.SaiBol1.0	2086
Saimiri sciureus polyomavirus 1 :Betapolyomavirus sasciureus:dsDNA:Saimiri sciureus:GCF_002827925.1	0.648217100731597	Saimiri_boliviensis_boliviensis.SaiBol1.0	1457
Simian foamy virus :Simian foamy virus:ssRNA-RT:Macaca fascicularis:GCF_004788255.1	0.642296784451399	Saimiri_boliviensis_boliviensis.SaiBol1.0	3233
Squirrel monkey simian foamy virus :Squirrel monkey simian foamy virus:ssRNA-RT:Saimiri:GCF_003032815.1	0.618750314555909	Saimiri_boliviensis_boliviensis.SaiBol1.0	3031
Rose virus A :Carlavirus RoVA:ssRNA(+):Rosa lucieae:GCF_023131325.1	0.642364085860512	Rosa_chinensis.RchiOBHm-V2	2849
Apple stem grooving virus :Apple stem grooving virus:ssRNA(+)::GCF_000859505.1	0.614208437100516	Rosa_chinensis.RchiOBHm-V2	2425
Grapevine Pinot gris virus :Grapevine Pinot gris virus:ssRNA(+):Vitis vinifera:GCF_000894735.2	0.632824521770066	Rosa_chinensis.RchiOBHm-V2	2419
Apple mosaic virus :Apple mosaic virus:ssRNA(+)::GCF_000849545.1	0.616434994328038	Rosa_chinensis.RchiOBHm-V2	1921
Rose yellow vein virus :Rosadnavirus venarosae:dsDNA-RT:Rosa:GCF_000906295.1	0.547209595191298	Rosa_chinensis.RchiOBHm-V2	2692
Sweetbriar rose curly top-associated virus :Sweetbriar rose curly top-associated virus:ssRNA(+):Rosa rubiginosa:GCF_029885725.1	0.687283550175888	Rosa_chinensis.RchiOBHm-V2	3774
Rose leaf rosette-associated virus :Rose leaf rosette-associated virus:ssRNA(+):Rosa multiflora:GCF_000924295.1	0.638507472085609	Rosa_chinensis.RchiOBHm-V2	5225
Prunus necrotic ringspot virus :Prunus necrotic ringspot virus:ssRNA(+)::GCF_000851045.1	0.611121835955072	Rosa_chinensis.RchiOBHm-V2	1844
Emaravirus rosae :Emaravirus rosae:ssRNA(-):Rosa sp.:GCF_000891875.6	0.53461092554374	Rosa_chinensis.RchiOBHm-V2	4825
Croton yellow vein virus :Croton yellow vein virus:ssDNA(+/-):Croton glandulosus:GCF_000889255.1	0.61395162807955	Rosa_chinensis.RchiOBHm-V2	1088
Rose virus B :Rose virus B:ssRNA(+):Rosa sp.:GCF_029885565.1	0.636128692085964	Rosa_chinensis.RchiOBHm-V2	2852
Arabis mosaic virus :Nepovirus arabis:ssRNA(+):Vitis vinifera:GCF_000855205.1	0.635679827101787	Rosa_chinensis.RchiOBHm-V2	3394
Rose yellow mosaic virus :Rose yellow mosaic virus:ssRNA(+):Rosa hybrid cultivar:GCF_000900415.1	0.635979170940169	Rosa_chinensis.RchiOBHm-V2	3067
Blackberry chlorotic ringspot virus :Blackberry chlorotic ringspot virus:ssRNA(+):Rubus:GCF_000881795.1	0.622362579296935	Rosa_chinensis.RchiOBHm-V2	2652
Rose leaf curl virus :Rose leaf curl virus:ssDNA(+/-):Rosa:GCF_000921455.1	0.634776494264527	Rosa_chinensis.RchiOBHm-V2	1050
Rosa rugosa leaf distortion virus :Pelarspovirus rosae:ssRNA(+):Rosa rugosa:GCF_000906675.1	0.68572533742891	Rosa_chinensis.RchiOBHm-V2	1583
Raspberry ringspot virus :Nepovirus rubi:ssRNA(+):Vitis vinifera:GCF_000854425.1	0.65683338863062	Rosa_chinensis.RchiOBHm-V2	3473
Rose virus R :Cytorhabdovirus rosae:ssRNA(-):Rosa hybrid cultivar:GCF_023155235.1	0.587797032164786	Rosa_chinensis.RchiOBHm-V2	3913
Broad bean wilt virus 2 :Fabavirus betaviciae:ssRNA(+)::GCF_000861605.1	0.628274117897466	Rosa_chinensis.RchiOBHm-V2	2933
Strawberry latent ringspot virus :Stralarivirus fragariae:ssRNA(+)::GCF_000857165.1	0.684388075586118	Rosa_chinensis.RchiOBHm-V2	3216
Citrus leaf blotch virus :Citrus leaf blotch virus:ssRNA(+)::GCF_000852305.1	0.604426575136686	Rosa_chinensis.RchiOBHm-V2	2687
Cherry necrotic rusty mottle virus :Cherry necrotic rusty mottle virus:ssRNA(+)::GCF_000849465.1	0.635654446393224	Rosa_chinensis.RchiOBHm-V2	2985
Digitaria didactyla striate mosaic virus :Digitaria didactyla striate mosaic virus:ssDNA(+/-):Digitaria didactyla:GCF_000889315.1	0.461333691597417	Digitaria_exilis.Fonio_CM05836	1019
Magnaporthe oryzae botourmiavirus 6 :Magnaporthe oryzae botourmiavirus 6:ssRNA(+):Pyricularia oryzae:GCF_029885195.1	0.529201556273088	Digitaria_exilis.Fonio_CM05836	662
Maize chlorotic mottle virus :Machlomovirus zeae:ssRNA(+)::GCF_000856925.1	0.455949298957452	Digitaria_exilis.Fonio_CM05836	2273
Paspalum striate mosaic virus :Paspalum striate mosaic virus:ssDNA(+/-):Paspalum dilatatum:GCF_000899195.1	0.467439435706165	Digitaria_exilis.Fonio_CM05836	1017
Digitaria streak virus :Digitaria streak virus:ssDNA(+/-)::GCF_000838685.1	0.50968289021118	Digitaria_exilis.Fonio_CM05836	619
Sugarcane streak Reunion virus :Sugarcane streak Reunion virus:ssDNA(+/-)::GCF_000843205.1	0.504756904986012	Digitaria_exilis.Fonio_CM05836	668
Mungbean yellow mosaic virus :Mungbean yellow mosaic virus:ssDNA(+/-)::GCF_000845225.1	0.41308959298115	Digitaria_exilis.Fonio_CM05836	1657
Paspalum dilatatum striate mosaic virus :Paspalum dilatatum striate mosaic virus:ssDNA(+/-):Paspalum dilatatum:GCF_000898615.1	0.505459189363205	Digitaria_exilis.Fonio_CM05836	1030
Mungbean yellow mosaic India virus :Mungbean yellow mosaic India virus:ssDNA(+/-)::GCF_000858565.1	0.429423007780288	Digitaria_exilis.Fonio_CM05836	1684
Sugarcane mosaic virus :Sugarcane mosaic virus:ssRNA(+):Zea mays:GCF_000854025.1	0.375765120195277	Digitaria_exilis.Fonio_CM05836	3063
Plasmopara viticola lesion associated ourmia-like virus 50 :Gammascleroulivirus betaplasmoparae:ssRNA(+):Plasmopara viticola:GCF_023138245.1	0.474899715838813	Digitaria_exilis.Fonio_CM05836	637
Digitaria ciliaris striate mosaic virus :Digitaria ciliaris striate mosaic virus:ssDNA(+/-):Digitaria ciliaris:GCF_000900075.1	0.525122115906799	Digitaria_exilis.Fonio_CM05836	1023
Magnaporthe oryzae ourmia-like virus 4 :Magnaporthe penoulivirus:ssRNA(+):Pyricularia oryzae:GCF_018585395.1	0.505300257176044	Digitaria_exilis.Fonio_CM05836	684
Chloris striate mosaic virus :Chloris striate mosaic virus:ssDNA(+/-)::GCF_000839545.1	0.521653723324888	Digitaria_exilis.Fonio_CM05836	830
Stenotaphrum nepovirus :Stenotaphrum nepovirus:ssRNA(+):Stenotaphrum secundatum:GCF_029888405.1	0.438314644300406	Digitaria_exilis.Fonio_CM05836	1602
Magnaporthe oryzae botourmiavirus 5 :Magnaporthe oryzae botourmiavirus 5:ssRNA(+):Pyricularia oryzae:GCF_029885125.1	0.514476626788266	Digitaria_exilis.Fonio_CM05836	681
Enterovirus J :Enterovirus J:ssRNA(+)::GCF_000884595.1	0.661177082778046	Mandrillus_leucophaeus.Mleu.le_1.0	2178
Simian immunodeficiency virus SIV-mnd 2 :Simian immunodeficiency virus:ssRNA-RT:Mandrillus sphinx:GCF_000851745.1	0.642659677665896	Mandrillus_leucophaeus.Mleu.le_1.0	2097
Enterovirus A :Enterovirus A:ssRNA(+)::GCF_000861905.1	0.691856303502525	Mandrillus_leucophaeus.Mleu.le_1.0	2193
Mandrillus leucophaeus cytomegalovirus :Cytomegalovirus mandrillinebeta1:dsDNA:Mandrillus leucophaeus:GCF_004787495.1	0.683378042107806	Mandrillus_leucophaeus.Mleu.le_1.0	34073
Enterovirus J :Enterovirus J:ssRNA(+)::GCF_000875085.1	0.669760329401566	Mandrillus_leucophaeus.Mleu.le_1.0	2179
Enterovirus H :Enterovirus H:ssRNA(+)::GCF_000861565.1	0.638545320060664	Mandrillus_leucophaeus.Mleu.le_1.0	2197
Enterovirus B :Enterovirus B:ssRNA(+)::GCF_000861325.1	0.682413085832503	Mandrillus_leucophaeus.Mleu.le_1.0	2182
Simian foamy virus :Simian foamy virus:ssRNA-RT:Macaca fascicularis:GCF_004788255.1	0.624016607483617	Mandrillus_leucophaeus.Mleu.le_1.0	3587
Enterovirus sp. :Enterovirus sp.:ssRNA(+):Mandrillus sphinx:GCF_000919855.1	0.678244196918843	Mandrillus_leucophaeus.Mleu.le_1.0	2182
Cosavirus F :Cosavirus F:ssRNA(+):Homo sapiens:GCF_002117635.1	0.690254765189686	Mandrillus_leucophaeus.Mleu.le_1.0	2128
Simian immunodeficiency virus :Simian immunodeficiency virus:ssRNA-RT:Chlorocebus aethiops:GCF_000863925.1	0.629436296053356	Mandrillus_leucophaeus.Mleu.le_1.0	3399
Simian foamy virus :Simian foamy virus:ssRNA-RT:Macaca fascicularis:GCF_004788255.1	0.622565969492531	Cercocebus_atys.Caty_1.0	3587
Simian immunodeficiency virus :Simian immunodeficiency virus:ssRNA-RT:Chlorocebus aethiops:GCF_000863925.1	0.626818767261277	Cercocebus_atys.Caty_1.0	3399
Norovirus GI :Norwalk virus:ssRNA(+):Homo sapiens:GCF_008703965.1	0.47796488256259	Dicentrarchus_labrax.dlabrax2021	2534
Norovirus GI :Norwalk virus:ssRNA(+):Homo sapiens:GCF_008703985.1	0.472134496500767	Dicentrarchus_labrax.dlabrax2021	2537
Redspotted grouper nervous necrosis virus :Redspotted grouper nervous necrosis virus:ssRNA(+)::GCF_000869085.1	0.542090804461696	Dicentrarchus_labrax.dlabrax2021	1395
Norovirus GI :Norwalk virus:ssRNA(+)::GCF_000864005.1	0.437555946642115	Dicentrarchus_labrax.dlabrax2021	2531
Norovirus GI :Norwalk virus:ssRNA(+):Homo sapiens:GCF_008704025.1	0.456463686589605	Dicentrarchus_labrax.dlabrax2021	2561
Phocoena pestivirus :Phocoena pestivirus:ssRNA(+):Phocoena phocoena:GCF_029884925.1	0.604841099617142	Phocoena_sinus.mPhoSin1.pri	3761
Phocoena phocoena papillomavirus 4 :Dyopipapillomavirus 1:dsDNA:Phocoena phocoena:GCF_000899735.1	0.662851776118208	Phocoena_sinus.mPhoSin1.pri	2167
Norovirus GI :Norwalk virus:ssRNA(+):Homo sapiens:GCF_008703965.1	0.696096431796451	Phocoena_sinus.mPhoSin1.pri	2534
Omikronpapillomavirus 1 :Omikronpapillomavirus 1:dsDNA:Phocoena spinipinnis:GCF_000858225.1	0.672224779765468	Phocoena_sinus.mPhoSin1.pri	2345
Phocoena phocoena papillomavirus 2 :Upsilonpapillomavirus 3:dsDNA:Phocoena phocoena:GCF_000898275.1	0.653577712149984	Phocoena_sinus.mPhoSin1.pri	2515
Norovirus GI :Norwalk virus:ssRNA(+):Homo sapiens:GCF_008703985.1	0.691160079625765	Phocoena_sinus.mPhoSin1.pri	2537
Norovirus GI :Norwalk virus:ssRNA(+)::GCF_000864005.1	0.665300375963158	Phocoena_sinus.mPhoSin1.pri	2531
Phocoena phocoena papillomavirus 1 :Omikronpapillomavirus 1:dsDNA:Phocoena phocoena:GCF_000898875.1	0.690988903587973	Phocoena_sinus.mPhoSin1.pri	2316
Norovirus GI :Norwalk virus:ssRNA(+):Homo sapiens:GCF_008704025.1	0.685947166792107	Phocoena_sinus.mPhoSin1.pri	2561
Changuinola virus :Changuinola virus:dsRNA:Hylaeamys megacephalus:GCF_000911195.1	0.643149984100426	Choloepus_hoffmanni.choHof1	6321
Penshurt virus :Phlebovirus penshurtense:ssRNA(+/-):Choloepus hoffmanni:GCF_018595065.1	0.704978643243795	Choloepus_hoffmanni.choHof1	3946
Morbillivirus canis :Morbillivirus canis:ssRNA(-)::GCF_000854065.1	0.693567811038201	Choloepus_hoffmanni.choHof1	4989
Cocksfoot mottle virus :Cocksfoot mottle virus:ssRNA(+)::GCF_000855085.1	0.465272544374624	Lolium_perenne.MPB_Lper_Kyuss_1697	1872
Poaceae Liege nepovirus A :Nepovirus poaceae:ssRNA(+):Poa trivialis:GCF_023156835.1	0.389142343495731	Lolium_perenne.MPB_Lper_Kyuss_1697	3540
White clover mosaic virus :White clover mosaic virus:ssRNA(+)::GCF_000855045.1	0.407181750018594	Lolium_perenne.MPB_Lper_Kyuss_1697	1902
Barley yellow dwarf virus PAV :Luteovirus pavhordei:ssRNA(+)::GCF_000859045.1	0.434455217069721	Lolium_perenne.MPB_Lper_Kyuss_1697	2327
Wheat dwarf virus :Wheat dwarf virus:ssDNA(+/-):Triticum aestivum:GCF_000865525.1	0.466805026446341	Lolium_perenne.MPB_Lper_Kyuss_1697	965
Ryegrass mosaic virus :Ryegrass mosaic virus:ssRNA(+)::GCF_000860685.1	0.37445473887976	Lolium_perenne.MPB_Lper_Kyuss_1697	3086
Brome mosaic virus :Brome mosaic virus:ssRNA(+)::GCF_000854965.1	0.42394203574591	Lolium_perenne.MPB_Lper_Kyuss_1697	2275
Wheat dwarf virus :Wheat dwarf virus:ssDNA(+/-):Hordeum vulgare:GCF_002987285.1	0.492403165678535	Lolium_perenne.MPB_Lper_Kyuss_1697	961
Wheat streak mosaic virus :Wheat streak mosaic virus:ssRNA(+)::GCF_000862365.1	0.381156391004901	Lolium_perenne.MPB_Lper_Kyuss_1697	3035
Cereal yellow dwarf virus RPV :Cereal yellow dwarf virus RPV:ssRNA(+)::GCF_000853365.1	0.448908426321435	Lolium_perenne.MPB_Lper_Kyuss_1697	2947
Lolium perenne-associated virus :Lolium perenne-associated virus:DNA:Lolium perenne:GCF_004134185.1	0.36153903051516	Lolium_perenne.MPB_Lper_Kyuss_1697	639
Bat alphacoronavirus :Bat alphacoronavirus:ssRNA(+):Myotis daubentonii:GCF_023122875.1	0.631002574071127	Phyllostomus_hastatus.GCF_019186645.2_TTU_PhHast_1.1	9074
Bat mastadenovirus :Bat mastadenovirus:dsDNA:Vespertilio sinensis:GCF_006415515.1	0.622485963969592	Phyllostomus_hastatus.GCF_019186645.2_TTU_PhHast_1.1	10069
Bat alphacoronavirus :Bat alphacoronavirus:ssRNA(+):Desmodus rotundus:GCF_023148835.1	0.643742228825033	Phyllostomus_hastatus.GCF_019186645.2_TTU_PhHast_1.1	9032
Bat coronavirus :Bat coronavirus:ssRNA(+):Pipistrellus:GCF_002118885.1	0.61342988235341	Phyllostomus_hastatus.GCF_019186645.2_TTU_PhHast_1.1	10023
Bat coronavirus :Bat coronavirus:ssRNA(+):Eidolon helvum:GCF_012271725.1	0.596600731589908	Phyllostomus_hastatus.GCF_019186645.2_TTU_PhHast_1.1	9480
Bat alphacoronavirus :Bat alphacoronavirus:ssRNA(+):Myotis daubentonii:GCF_023122875.1	0.638076473430948	Phyllostomus_discolor.GCF_004126475.2_mPhyDis1.pri.v3	9074
Bat mastadenovirus :Bat mastadenovirus:dsDNA:Vespertilio sinensis:GCF_006415515.1	0.625725227392693	Phyllostomus_discolor.GCF_004126475.2_mPhyDis1.pri.v3	10069
Bat alphacoronavirus :Bat alphacoronavirus:ssRNA(+):Desmodus rotundus:GCF_023148835.1	0.650543169236933	Phyllostomus_discolor.GCF_004126475.2_mPhyDis1.pri.v3	9032
Bat coronavirus :Bat coronavirus:ssRNA(+):Pipistrellus:GCF_002118885.1	0.620781636245545	Phyllostomus_discolor.GCF_004126475.2_mPhyDis1.pri.v3	10023
Bat coronavirus :Bat coronavirus:ssRNA(+):Eidolon helvum:GCF_012271725.1	0.60243528144787	Phyllostomus_discolor.GCF_004126475.2_mPhyDis1.pri.v3	9480
Wenzhou Myotis laniger tupavirus 1 :Wenzhou Myotis laniger tupavirus 1:ssRNA(-):Myotis laniger:GCF_029886845.1	0.600182162294987	Myotis_lucifugus.Myoluc2.0	3691
Bat sapelovirus :Bat sapelovirus:ssRNA(+):Eidolon helvum:GCF_002008535.1	0.669474622408539	Myotis_lucifugus.Myoluc2.0	2480
Bat alphacoronavirus :Bat alphacoronavirus:ssRNA(+):Myotis daubentonii:GCF_023122875.1	0.658534202655679	Myotis_lucifugus.Myoluc2.0	9074
Basavirus sp. :Basavirus sp.:unknown:Chiroptera:GCF_002375015.1	0.619599168050357	Myotis_lucifugus.Myoluc2.0	2911
Jingmen tick virus :Mogiana tick virus:ssRNA(+):Rhipicephalus microplus:GCF_000919875.1	0.679022543921931	Myotis_lucifugus.Myoluc2.0	3268
Bat circovirus :Bat circovirus:ssDNA(+/-):Vespertilio sinensis:GCF_002355085.1	0.688102023220886	Myotis_lucifugus.Myoluc2.0	587
Myotis ricketti papillomavirus 1 :Treisiotapapillomavirus 1:dsDNA:Myotis ricketti:GCF_003033165.1	0.602685929931161	Myotis_lucifugus.Myoluc2.0	2174
Lyssavirus bokeloh :Lyssavirus bokeloh:ssRNA(-):Myotis nattereri:GCF_000924435.1	0.661657624494552	Myotis_lucifugus.Myoluc2.0	3601
bat adenovirus 3 :Bat mastadenovirus A:dsDNA:Myotis ricketti:GCF_000894355.2	0.72392110274936	Myotis_lucifugus.Myoluc2.0	10333
BtMr-AlphaCoV/SAX2011 :Myotis ricketti alphacoronavirus Sax-2011:ssRNA(+):Myotis ricketti:GCF_001503155.1	0.645309784361433	Myotis_lucifugus.Myoluc2.0	9000
Lyssavirus aravan :Lyssavirus aravan:ssRNA(-)::GCF_000905955.1	0.662047301266206	Myotis_lucifugus.Myoluc2.0	3603
Yokose virus :Orthoflavivirus yokoseense:ssRNA(+):Chiroptera:GCF_000858665.1	0.642841756385954	Myotis_lucifugus.Myoluc2.0	3425
Lyssavirus rabies :Lyssavirus rabies:ssRNA(-)::GCF_000859625.1	0.653241986089477	Myotis_lucifugus.Myoluc2.0	3615
Porcine epidemic diarrhea virus :Porcine epidemic diarrhea virus:ssRNA(+)::GCF_000848685.1	0.658004366362482	Myotis_lucifugus.Myoluc2.0	9131
Bat sapovirus :Bat sapovirus:ssRNA(+):Eidolon helvum:GCF_002005625.1	0.628836386022239	Myotis_lucifugus.Myoluc2.0	2435
Alphacoronavirus sp. :Alphacoronavirus sp.:ssRNA(+)::GCF_023124405.1	0.647640679673615	Myotis_lucifugus.Myoluc2.0	2262
Wufeng Myotis altarium vesiculovirus 1 :Wufeng Myotis altarium vesiculovirus 1:ssRNA(-):Myotis altarium:GCF_029886855.1	0.657006475041427	Myotis_lucifugus.Myoluc2.0	3484
Bat mastadenovirus :Bat mastadenovirus:dsDNA:Vespertilio sinensis:GCF_006415515.1	0.642005994717987	Myotis_lucifugus.Myoluc2.0	10069
Scotophilus bat coronavirus 512 :Scotophilus bat coronavirus 512:ssRNA(+)::GCF_000870985.1	0.642730909149676	Myotis_lucifugus.Myoluc2.0	9085
Alphacoronavirus sp. :Alphacoronavirus sp.:ssRNA(+)::GCF_023124385.1	0.639800667309513	Myotis_lucifugus.Myoluc2.0	2258
Myotis myotis bocavirus 1 :Bocaparvovirus chiropteran1:ssDNA(+/-):Myotis myotis:GCF_003033245.1	0.617655539887699	Myotis_lucifugus.Myoluc2.0	2082
Kern Canyon virus :Ledantevirus kern:ssRNA(-):Myotis yumanensis:GCF_002118685.1	0.641699225437498	Myotis_lucifugus.Myoluc2.0	3706
Eastern equine encephalitis virus :Eastern equine encephalitis virus:ssRNA(+)::GCF_000862705.1	0.649702873420323	Myotis_lucifugus.Myoluc2.0	6445
Rio Negro virus :Rio Negro virus:ssRNA(+)::GCF_002829925.1	0.630931938149427	Myotis_lucifugus.Myoluc2.0	3738
Bat coronavirus CDPHE15/USA/2006 :Bat coronavirus CDPHE15:ssRNA(+):Myotis lucifugus:GCF_000913415.1	0.645740689754863	Myotis_lucifugus.Myoluc2.0	9139
Picornaviridae sp. :Picornaviridae sp.:ssRNA(+):Grus japonensis:GCF_003389975.1	0.634596972345385	Myotis_lucifugus.Myoluc2.0	2231
Bat rotavirus :Bat rotavirus:dsRNA:Rousettus aegyptiacus:GCF_004117615.1	0.557554574740477	Myotis_lucifugus.Myoluc2.0	5868
Bat alphacoronavirus :Bat alphacoronavirus:ssRNA(+):Desmodus rotundus:GCF_023148835.1	0.670089684222567	Myotis_lucifugus.Myoluc2.0	9032
Bat coronavirus :Bat coronavirus:ssRNA(+):Pipistrellus:GCF_002118885.1	0.639790072335004	Myotis_lucifugus.Myoluc2.0	10023
Niminivirus :Niminivirus:ssDNA(+/-)::GCF_000919535.1	0.602868851666841	Myotis_lucifugus.Myoluc2.0	420
Bat picornavirus :Shanbavirus A:ssRNA(+):Nyctalus velutinus:GCF_013090085.1	0.614508771766077	Myotis_lucifugus.Myoluc2.0	2208
Bat coronavirus :Bat coronavirus:ssRNA(+):Eidolon helvum:GCF_012271725.1	0.623087688871475	Myotis_lucifugus.Myoluc2.0	9480
Alphacoronavirus sp. :Alphacoronavirus sp.:ssRNA(+)::GCF_023124395.1	0.667064839502493	Myotis_lucifugus.Myoluc2.0	8761
Wenzhou Myotis laniger tupavirus 1 :Wenzhou Myotis laniger tupavirus 1:ssRNA(-):Myotis laniger:GCF_029886845.1	0.535967799634406	Myotis_lucifugus.GCF_000147115.1_Myoluc2.0	3691
Bat sapelovirus :Bat sapelovirus:ssRNA(+):Eidolon helvum:GCF_002008535.1	0.602687578332455	Myotis_lucifugus.GCF_000147115.1_Myoluc2.0	2480
Bat alphacoronavirus :Bat alphacoronavirus:ssRNA(+):Myotis daubentonii:GCF_023122875.1	0.588607005618673	Myotis_lucifugus.GCF_000147115.1_Myoluc2.0	9074
Basavirus sp. :Basavirus sp.:unknown:Chiroptera:GCF_002375015.1	0.549025524443592	Myotis_lucifugus.GCF_000147115.1_Myoluc2.0	2911
Jingmen tick virus :Mogiana tick virus:ssRNA(+):Rhipicephalus microplus:GCF_000919875.1	0.64252672958684	Myotis_lucifugus.GCF_000147115.1_Myoluc2.0	3268
Bat circovirus :Bat circovirus:ssDNA(+/-):Vespertilio sinensis:GCF_002355085.1	0.654376794671798	Myotis_lucifugus.GCF_000147115.1_Myoluc2.0	587
Myotis ricketti papillomavirus 1 :Treisiotapapillomavirus 1:dsDNA:Myotis ricketti:GCF_003033165.1	0.538238152947057	Myotis_lucifugus.GCF_000147115.1_Myoluc2.0	2174
Lyssavirus bokeloh :Lyssavirus bokeloh:ssRNA(-):Myotis nattereri:GCF_000924435.1	0.603576137176299	Myotis_lucifugus.GCF_000147115.1_Myoluc2.0	3601
bat adenovirus 3 :Bat mastadenovirus A:dsDNA:Myotis ricketti:GCF_000894355.2	0.701933552793531	Myotis_lucifugus.GCF_000147115.1_Myoluc2.0	10333
BtMr-AlphaCoV/SAX2011 :Myotis ricketti alphacoronavirus Sax-2011:ssRNA(+):Myotis ricketti:GCF_001503155.1	0.575822745087608	Myotis_lucifugus.GCF_000147115.1_Myoluc2.0	9000
