Class	Species	UMAP1	UMAP2
DNA virus	Equid alphaherpesvirus 1 :Varicellovirus equidalpha1:dsDNA:Equus caballus:GCF_000844025.1	2.35036869732719	-1.91553397055755
DNA virus	Bovine papular stomatitis virus :Bovine papular stomatitis virus:dsDNA::GCF_000844045.1	3.72324322094044	-3.13479891936871
DNA virus	Macacine alphaherpesvirus 1 :Simplexvirus macacinealpha1:dsDNA:Macaca mulatta:GCF_000844145.1	3.76944462357457	-3.18465156973083
DNA virus	Bovine adenovirus 2 :Ovine mastadenovirus A:dsDNA::GCF_000844185.1	-1.74609634895512	-2.08604181019189
DNA virus	Bovine adenovirus 3 :Bovine mastadenovirus B:dsDNA::GCF_000844245.1	1.86159964793955	-1.61357083411357
DNA virus	Fowl aviadenovirus D :Fowl aviadenovirus D:dsDNA::GCF_000844285.1	2.49766195677904	-1.65553419725716
DNA virus	Canis familiaris papillomavirus 2 :Taupapillomavirus 1:dsDNA::GCF_000844385.1	-1.69650358318757	-2.7034164732735
DNA virus	Frog virus 3 :Frog virus 3:dsDNA:Lithobates pipiens:GCF_000844425.1	3.26510212458733	-1.92077734484058
DNA virus	Macroptilium yellow mosaic Florida virus :Macroptilium yellow mosaic Florida virus:ssDNA(+/-)::GCF_000844525.1	0.92651140850272	3.9271227725281
DNA virus	Snow goose hepatitis B virus :Duck hepatitis B virus:dsDNA-RT:Anser caerulescens:GCF_000844545.1	-1.18533005320497	0.456003183679926
DNA virus	Orf virus :Orf virus:dsDNA::GCF_000844845.1	3.71566255604649	-3.12765312824866
DNA virus	Macacine betaherpesvirus 3 :Cytomegalovirus macacinebeta3:dsDNA:Macaca mulatta:GCF_000844865.1	1.57800034007284	-0.972822640111432
DNA virus	Tomato yellow leaf curl Sardinia virus :Tomato yellow leaf curl Sardinia virus:ssDNA(+/-)::GCF_000844945.1	1.15310352968128	5.01721188074301
DNA virus	Human mastadenovirus C :Human mastadenovirus C:dsDNA:Homo sapiens:GCF_000845085.1	2.46403134816006	-2.14788166118531
DNA virus	Fowl aviadenovirus A :Fowl aviadenovirus A:dsDNA::GCF_000845105.1	2.59603694565447	-1.7544974325883
DNA virus	East African cassava mosaic Zanzibar virus :East African cassava mosaic Zanzibar virus:ssDNA(+/-):Manihot esculenta:GCF_000845125.1	1.12943626942125	4.41778063396112
DNA virus	Papaya leaf curl Guandong virus :Papaya leaf curl Guandong virus:ssDNA(+/-):Carica papaya:GCF_000845145.1	1.00810887606842	5.24313530351671
DNA virus	Cotton leaf crumple virus :Cotton leaf crumple virus:ssDNA(+/-):Gossypium hirsutum:GCF_000845165.1	1.36278445256808	4.76335375505473
DNA virus	Mungbean yellow mosaic virus :Mungbean yellow mosaic virus:ssDNA(+/-)::GCF_000845225.1	0.904742025110166	3.80539286289111
DNA virus	Human betaherpesvirus 5 :Cytomegalovirus humanbeta5:dsDNA:Homo sapiens:GCF_000845245.1	2.9341435571097	-2.22803977391294
DNA virus	Corchorus yellow vein virus - [Hoa Binh] :Corchorus yellow vein virus:ssDNA(+/-):Corchorus capsularis:GCF_000845265.1	1.34817171834727	4.29002440775214
DNA virus	Ross's goose hepatitis B virus :Duck hepatitis B virus:dsDNA-RT::GCF_000845305.1	-1.24673030520714	0.413782245327259
DNA virus	Saimiriine gammaherpesvirus 2 :Rhadinovirus saimiriinegamma2:dsDNA::GCF_000845465.1	-4.85978526041579	-1.88998050935042
DNA virus	Felis domesticus papillomavirus 1 :Lambdapapillomavirus 1:dsDNA:Felis catus:GCF_000845485.1	-1.80492414168498	-2.7015981721349
RNA virus	Bovine ephemeral fever virus :Ephemerovirus febris:ssRNA(-)::GCF_000845545.1	-5.68434907315796	-1.24663227627731
DNA virus	Adeno-associated virus - 7 :Dependoparvovirus primate1:ssDNA(+/-):Macaca mulatta:GCF_000845645.1	6.7228477575567	-3.01316174006782
DNA virus	Murid gammaherpesvirus 4 :Rhadinovirus muridgamma4:dsDNA::GCF_000845665.1	-0.2162995529993	-1.24153098497138
DNA virus	Human betaherpesvirus 6A :Roseolovirus humanbeta6a:dsDNA:Homo sapiens:GCF_000845685.2	-0.224971805860565	0.651227144131649
DNA virus	Yaba monkey tumor virus :Yaba monkey tumor virus:dsDNA::GCF_000845705.1	-5.02267257028114	-2.99193714926167
DNA virus	Tomato severe leaf curl virus :Tomato severe leaf curl virus:ssDNA(+/-)::GCF_000845785.1	1.94169049531972	4.06286716399217
DNA virus	Canine mastadenovirus A :Canine mastadenovirus A:dsDNA:Canis lupus familiaris:GCF_000845925.1	0.0635105164166916	-1.06861601313915
DNA virus	Duck atadenovirus A :Duck atadenovirus A:dsDNA::GCF_000845945.1	-0.837565165249533	0.805289187933817
DNA virus	Human mastadenovirus D :Human mastadenovirus D:dsDNA:Homo sapiens:GCF_000845985.1	2.90693984984715	-2.4558295745189
DNA virus	Muscovy duck circovirus :Circovirus duck:ssDNA(+/-)::GCF_000846025.1	1.60932477848153	4.29511786504355
DNA virus	Gallid alphaherpesvirus 2 :Mardivirus gallidalpha2:dsDNA:Gallus gallus:GCF_000846265.1	-0.614488534768348	0.863022351710961
DNA virus	Equid alphaherpesvirus 4 :Varicellovirus equidalpha4:dsDNA:Equus caballus:GCF_000846345.1	1.8461965936738	-1.63091162753436
DNA virus	Human betaherpesvirus 6B :Roseolovirus humanbeta6b:dsDNA:Homo sapiens:GCF_000846365.1	-0.0988692091646252	0.643491286310707
RNA virus	Mouse mammary tumor virus :Mouse mammary tumor virus:ssRNA-RT::GCF_000846425.1	-3.34479082833869	-0.115139531788931
DNA virus	Adeno-associated virus - 8 :Dependoparvovirus primate1:ssDNA(+/-):Macaca mulatta:GCF_000846525.1	6.6643238879735	-3.02216078428684
DNA virus	Macacine gammaherpesvirus 4 :Lymphocryptovirus macacinegamma4:dsDNA::GCF_000846585.1	3.25952594911962	-2.14419091661577
DNA virus	Indian cassava mosaic virus :Indian cassava mosaic virus:ssDNA(+/-)::GCF_000846665.1	1.56693191864307	4.44308502625376
DNA virus	Human mastadenovirus F :Human mastadenovirus F:dsDNA:Homo sapiens:GCF_000846685.1	1.59620480753185	-1.4693945999876
DNA virus	Simian adenovirus 3 :Simian mastadenovirus A:dsDNA::GCF_000846705.1	2.61030609846759	-2.2354299721626
DNA virus	Human mastadenovirus A :Human mastadenovirus A:dsDNA:Homo sapiens:GCF_000846805.1	-0.242224571058547	0.132658247541051
DNA virus	Porcine adenovirus 5 :Porcine mastadenovirus C:dsDNA::GCF_000846825.1	1.73723906275158	-1.29282499719333
DNA virus	Papaya leaf curl China virus :Papaya leaf curl China virus:ssDNA(+/-):Ageratum conyzoides:GCF_000846865.1	0.964664853946119	4.81871746931143
DNA virus	Bovine parvovirus - 2 :Copiparvovirus ungulate1:ssDNA(+/-)::GCF_000846945.1	-3.63307287853139	-1.66189239682547
DNA virus	Cercopithecine alphaherpesvirus 2 :Simplexvirus cercopithecinealpha2:dsDNA:Chlorocebus aethiops:GCF_000846965.1	3.70076325045791	-3.11522582001004
DNA virus	Gallid alphaherpesvirus 1 :Iltovirus gallidalpha1:dsDNA:Gallus gallus:GCF_000847005.1	-0.272421147531168	0.574879263173614
DNA virus	Maize streak virus - A[Ama] :Maize streak virus:ssDNA(+/-)::GCF_000847105.2	-0.058496319844678	-0.307489696096703
DNA virus	Banana bunchy top virus :Banana bunchy top virus:ssDNA(+)::GCF_000847305.1	-3.38463076620796	2.44405677053777
RNA virus	Rift Valley fever virus :Phlebovirus riftense:ssRNA(+/-)::GCF_000847345.1	-4.11750199125165	0.46063342501379
RNA virus	Eggplant mosaic virus :Tymovirus melongenae:ssRNA(+)::GCF_000847385.1	3.38467903752905	0.0345891916698148
RNA virus	Pegivirus platyrrhini :Pegivirus platyrrhini:ssRNA(+)::GCF_000847425.1	2.0908796889237	-0.165351291116005
RNA virus	Human T-lymphotropic virus 2 :Primate T-lymphotropic virus 2:ssRNA-RT::GCF_000847505.1	2.9444283876165	-0.466882578841631
RNA virus	Alfalfa mosaic virus :Alfalfa mosaic virus:ssRNA(+)::GCF_000847525.1	-0.470525380606661	2.91627206278173
RNA virus	Tobacco mild green mosaic virus :Tobacco mild green mosaic virus:ssRNA(+)::GCF_000847545.1	-1.49566490537924	3.80060799943486
RNA virus	Barmah Forest virus :Barmah Forest virus:ssRNA(+)::GCF_000847585.1	0.140391135238953	-1.50554739086746
RNA virus	Equine infectious anemia virus :Equine infectious anemia virus:ssRNA-RT::GCF_000847605.1	-5.63323389965806	-1.49723343884393
RNA virus	Vesicular exanthema of swine virus :Vesicular exanthema of swine virus:ssRNA(+)::GCF_000847705.1	0.553904986871574	0.132700603299332
RNA virus	Beet chlorosis virus :Beet chlorosis virus:ssRNA(+)::GCF_000847745.1	0.533625340609283	-0.119090851301747
RNA virus	Indian citrus ringspot virus :Indian citrus ringspot virus:ssRNA(+):Citrus:GCF_000847765.1	3.00914850186026	-0.530737536535899
DNA virus	Duck hepatitis B virus :Duck hepatitis B virus:dsDNA-RT::GCF_000847905.1	-1.16078467570756	0.416490517869195
DNA virus	Rabbit fibroma virus :Rabbit fibroma virus:dsDNA::GCF_000847965.1	-0.202092338434584	0.699128931105197
DNA virus	Soybean chlorotic mottle virus :Soymovirus maculaglycinis:dsDNA-RT::GCF_000847985.1	-5.62037611205496	-1.58829371518625
DNA virus	Tree shrew adenovirus 1 :Tree shrew mastadenovirus A:dsDNA::GCF_000848065.1	1.64748043257149	-1.4872647829151
DNA virus	Human betaherpesvirus 7 :Roseolovirus humanbeta7:dsDNA:Homo sapiens:GCF_000848125.1	-4.47035947615584	-2.51733246213151
RNA virus	Bovine immunodeficiency virus :Bovine immunodeficiency virus:ssRNA-RT:Bos taurus:GCF_000848165.1	-2.57220846148868	-0.805732668620249
RNA virus	Cucumber necrosis virus :Tombusvirus cucumis:ssRNA(+)::GCF_000848185.1	-0.594258498537311	3.49926826391141
RNA virus	Bovine foamy virus :Bovine foamy virus:ssRNA-RT::GCF_000848225.1	-1.95926371137199	-0.0258709922946931
RNA virus	Cherry green ring mottle virus :Cherry green ring mottle virus:ssRNA(+)::GCF_000848245.1	-3.48802056320581	1.18126826916563
RNA virus	Apple chlorotic leaf spot virus :Apple chlorotic leaf spot virus:ssRNA(+)::GCF_000848285.1	-4.09442898628654	0.835402863519753
RNA virus	Cereal yellow dwarf virus RPS :Cereal yellow dwarf virus RPS:ssRNA(+)::GCF_000848445.1	1.71479064666546	0.237044822760888
RNA virus	Cherry mottle leaf virus :Cherry mottle leaf virus:ssRNA(+):Prunus avium:GCF_000848465.1	-3.93520544555547	1.01037201237553
RNA virus	Zaire ebolavirus :Orthoebolavirus zairense:ssRNA(-)::GCF_000848505.1	-2.54699182638319	0.556104934803031
RNA virus	Banmivirus BanMMV :Banmivirus BanMMV:ssRNA(+)::GCF_000848545.1	-4.03310108190443	1.02282586880358
RNA virus	Soybean dwarf virus :Luteovirus glycinis:ssRNA(+)::GCF_000848565.1	0.932541581425536	4.57722846877336
RNA virus	Porcine epidemic diarrhea virus :Porcine epidemic diarrhea virus:ssRNA(+)::GCF_000848685.1	-1.2841898216943	2.08149432308839
RNA virus	Human respirovirus 1 :Respirovirus laryngotracheitidis:ssRNA(-)::GCF_000848705.1	-5.62556714145011	-1.56844661186956
RNA virus	Tobacco necrosis virus D :Betanecrovirus nicotianae:ssRNA(+)::GCF_000848725.1	0.590518924273444	1.05048129364593
DNA virus	Cauliflower mosaic virus :Caulimovirus tessellobrassicae:dsDNA-RT::GCF_000848745.2	-3.26470410954	-0.821395666286529
DNA virus	Cercopithecine alphaherpesvirus 9 :Varicellovirus cercopithecinealpha9:dsDNA:Erythrocebus patas:GCF_000848845.1	-0.732212710015511	0.829059156845202
DNA virus	Infectious spleen and kidney necrosis virus :Infectious spleen and kidney necrosis virus:dsDNA::GCF_000848865.1	2.40552726432715	-2.02089023761099
RNA virus	Visna-maedi virus :Visna-maedi virus:ssRNA-RT::GCF_000849025.1	-5.31374843795836	-1.39709245552813
RNA virus	Ovine lentivirus :Ovine lentivirus:ssRNA-RT::GCF_000849165.1	-5.34203799231044	-1.39245905378938
RNA virus	Cucumber green mottle mosaic virus :Cucumber green mottle mosaic virus:ssRNA(+)::GCF_000849225.1	-1.06219782775148	3.15863910275256
RNA virus	Soil-borne cereal mosaic virus :Soil-borne cereal mosaic virus:ssRNA(+):Triticum aestivum:GCF_000849285.1	-1.21200493697629	3.36358701091065
RNA virus	Bovine orthopneumovirus :Orthopneumovirus bovis:ssRNA(-)::GCF_000849305.1	-5.82012527776773	-1.51879302217985
RNA virus	Cassava common mosaic virus :Cassava common mosaic virus:ssRNA(+)::GCF_000849345.1	-1.04088553798561	-0.715736339443033
RNA virus	Cucumber fruit mottle mosaic virus :Cucumber fruit mottle mosaic virus:ssRNA(+)::GCF_000849365.1	-0.89803082873307	3.09790202450502
RNA virus	Cherry necrotic rusty mottle virus :Cherry necrotic rusty mottle virus:ssRNA(+)::GCF_000849465.1	-3.71048586742374	1.04573326951745
RNA virus	Wasabi mottle virus :Wasabi mottle virus:ssRNA(+)::GCF_000849485.1	-1.44512685964256	3.84380466635324
RNA virus	Striped jack nervous necrosis virus :Striped jack nervous necrosis virus:ssRNA(+)::GCF_000849525.1	2.2371629469357	0.409782782252624
RNA virus	Apple mosaic virus :Apple mosaic virus:ssRNA(+)::GCF_000849545.1	-1.32522158587278	3.49656394315235
RNA virus	Blackcurrant reversion virus :Nepovirus ribis:ssRNA(+)::GCF_000849565.1	-0.213193201314787	2.04812164382718
DNA virus	Bean yellow dwarf virus :Bean yellow dwarf virus:ssDNA(+/-):Phaseolus vulgaris:GCF_000849725.1	0.172746150991406	1.45675994523156
DNA virus	Porcine adenovirus 3 :Porcine mastadenovirus A:dsDNA::GCF_000849745.1	3.25897030757188	-2.71869953870091
DNA virus	Mulard duck circovirus :Circovirus duck:ssDNA(+/-)::GCF_000849785.1	1.70015483553255	-1.03222557458541
RNA virus	Clover yellow mosaic virus :Clover yellow mosaic virus:ssRNA(+)::GCF_000849905.1	0.630460570458632	-1.4203753324058
RNA virus	Bunyamwera virus :Orthobunyavirus bunyamweraense:ssRNA(-)::GCF_000849925.1	-6.13493488512466	-1.26240279537217
RNA virus	Gibbon ape leukemia virus :Gibbon ape leukemia virus:ssRNA-RT::GCF_000849965.2	0.908001949423184	-0.784084719134096
RNA virus	Soil-borne wheat mosaic virus :Soil-borne wheat mosaic virus:ssRNA(+)::GCF_000849985.1	-1.22090293626695	3.27488822778459
RNA virus	Jaagsiekte sheep retrovirus :Jaagsiekte sheep retrovirus:ssRNA-RT::GCF_000850005.1	-0.915920113134283	0.95113941291323
RNA virus	Vesicular stomatitis Indiana virus :Vesiculovirus indiana:ssRNA(-)::GCF_000850045.1	-2.97241633380185	0.0166787569089055
RNA virus	Feline leukemia virus :Feline leukemia virus:ssRNA-RT::GCF_000850105.1	0.921057557918474	-0.805790646725928
RNA virus	Chinese wheat mosaic virus :Chinese wheat mosaic virus:ssRNA(+)::GCF_000850145.1	-1.2194004425784	3.31777680238495
RNA virus	Barley yellow dwarf virus PAS :Luteovirus pashordei:ssRNA(+)::GCF_000850165.1	0.580978498968854	-0.432079908418062
RNA virus	Lactate dehydrogenase-elevating virus :Gammaarterivirus lacdeh:ssRNA(+)::GCF_000850185.1	1.84283310485794	0.521384586244425
RNA virus	Human respirovirus 3 :Respirovirus pneumoniae:ssRNA(-)::GCF_000850205.1	-5.67495280619207	-1.57969199022177
RNA virus	Walleye dermal sarcoma virus :Walleye dermal sarcoma virus:ssRNA-RT::GCF_000850265.1	-2.73982611637388	0.211578679579346
RNA virus	Sprivivirus cyprinus :Sprivivirus cyprinus:ssRNA(-):Cyprinus carpio:GCF_000850305.1	-2.80802158695463	-0.145226330109928
RNA virus	Lyssavirus australis :Lyssavirus australis:ssRNA(-)::GCF_000850325.1	-1.65231264520372	-0.59959005500448
RNA virus	Bean leafroll virus :Luteovirus phaseoli:ssRNA(+)::GCF_000850345.1	-0.00440547706628563	0.980820517328605
RNA virus	Equine foamy virus :Equine foamy virus:ssRNA-RT::GCF_000850365.1	-4.98759465654504	-2.291532654242
RNA virus	American plum line pattern virus :American plum line pattern virus:ssRNA(+)::GCF_000850385.1	-0.614340313431014	2.93710565871314
RNA virus	Orthohantavirus andesense :Orthohantavirus andesense:ssRNA(-)::GCF_000850405.1	-7.02929745733573	-1.34567625744778
RNA virus	Apple stem pitting virus :Apple stem pitting virus:ssRNA(+)::GCF_000850465.1	-3.49492988012268	1.26046824839333
RNA virus	Barley yellow dwarf virus MAV :Luteovirus mavhordei:ssRNA(+)::GCF_000850645.1	0.217520853706252	-0.597183288912121
RNA virus	Potato mop-top virus :Potato mop-top virus:ssRNA(+)::GCF_000850685.1	-1.27185597380709	3.4581509435193
RNA virus	Western equine encephalitis virus :Western equine encephalitis virus:ssRNA(+)::GCF_000850885.1	0.286402600410282	-1.48759749217901
RNA virus	La Crosse virus :Orthobunyavirus lacrosseense:ssRNA(-)::GCF_000850965.1	-6.15542184509958	-1.17922399931996
RNA virus	Mammarenavirus choriomeningitidis :Mammarenavirus choriomeningitidis:ssRNA(+/-)::GCF_000851025.1	-4.24481663010879	0.686312862449653
RNA virus	Prunus necrotic ringspot virus :Prunus necrotic ringspot virus:ssRNA(+)::GCF_000851045.1	-1.20766101799352	3.39582338817474
RNA virus	Canine vesivirus :Canine vesivirus:ssRNA(+)::GCF_000851085.1	0.685145166177625	1.40173794851916
RNA virus	Influenza A virus (A/Hong Kong/1073/99(H9N2)) :Alphainfluenzavirus influenzae:ssRNA(-)::GCF_000851145.1	-2.5633143402699	-0.839518932322554
RNA virus	Cowpea chlorotic mottle virus :Cowpea chlorotic mottle virus:ssRNA(+)::GCF_000851205.1	-0.943776386932212	3.11346186828906
RNA virus	Peanut bud necrosis virus :Orthotospovirus arachinecrosis:ssRNA(+/-)::GCF_000851245.1	-5.16452668456995	-0.458289605366767
RNA virus	Raspberry bushy dwarf virus :Idaeovirus rubi:ssRNA(+)::GCF_000851365.1	-0.944123718246795	3.12106349197136
RNA virus	Tenuivirus oryzaclavatae :Tenuivirus oryzaclavatae:ssRNA(-)::GCF_000851385.1	-4.61558392867681	0.127793460007994
RNA virus	Tobacco rattle virus :Tobacco rattle virus:ssRNA(+)::GCF_000851445.1	-1.6157299967217	3.65170779978934
RNA virus	Carrot red leaf luteovirus associated RNA :Carrot red leaf luteovirus associated RNA:ssRNA(+)::GCF_000851505.1	0.251609928790899	-1.15950413008121
RNA virus	Mammarenavirus lassaense :Mammarenavirus lassaense:ssRNA(+/-)::GCF_000851705.1	-4.30630387604445	0.685648171003647
RNA virus	Tobacco bushy top virus :Umbravirus nicotianae:ssRNA(+)::GCF_000851725.1	2.01718170111267	-0.864192598339509
RNA virus	Simian immunodeficiency virus SIV-mnd 2 :Simian immunodeficiency virus:ssRNA-RT:Mandrillus sphinx:GCF_000851745.1	-3.57239277582988	-0.989154868506378
RNA virus	Grapevine rootstock stem lesion associated virus :Grapevine leafroll-associated virus 2:ssRNA(+)::GCF_000851765.1	0.720640797347628	2.00722031148255
RNA virus	Cucurbit yellow stunting disorder virus :Cucurbit yellow stunting disorder virus:ssRNA(+):Cucurbitaceae:GCF_000851805.1	-1.89410267393571	3.6921492681188
RNA virus	Grapevine leafroll-associated virus 3 :Grapevine leafroll-associated virus 3:ssRNA(+)::GCF_000851885.1	-1.36292071920611	3.96244024040727
RNA virus	Beet soil-borne virus :Beet soil-borne virus:ssRNA(+)::GCF_000851945.1	-0.835476737933771	2.76814207672918
RNA virus	Cowpea mottle virus :Gammacarmovirus vignae:ssRNA(+):Vigna unguiculata:GCF_000851965.1	1.8461628206964	-0.43465741492039
RNA virus	Citrus leaf rugose virus :Citrus leaf rugose virus:ssRNA(+)::GCF_000851985.1	-0.499071147783378	2.83587612671
RNA virus	Impatiens necrotic spot virus :Orthotospovirus impatiensnecromaculae:ssRNA(+/-)::GCF_000852025.1	-5.18686714374641	-0.460046122140858
RNA virus	Potato aucuba mosaic virus :Potato aucuba mosaic virus:ssRNA(+)::GCF_000852045.1	-3.06446115343498	1.01466542701495
RNA virus	Red clover necrotic mosaic virus :Dianthovirus trifolii:ssRNA(+)::GCF_000852165.1	0.985759592239527	4.58898071628711
RNA virus	Chicken astrovirus :Chicken astrovirus:ssRNA(+)::GCF_000852205.1	-2.52117920075529	1.52602623233924
RNA virus	Trichomonas vaginalis virus :Trichomonas vaginalis virus:dsRNA::GCF_000852245.1	-4.10377942826833	2.53398948107345
RNA virus	Obuda pepper virus :Obuda pepper virus:ssRNA(+)::GCF_000852265.1	-1.43952741733051	3.79467840627087
RNA virus	Citrus leaf blotch virus :Citrus leaf blotch virus:ssRNA(+)::GCF_000852305.1	-3.83095486721672	0.938351448105756
RNA virus	Aura virus :Aura virus:ssRNA(+)::GCF_000852325.1	0.185843795430955	-1.48260883296996
RNA virus	Tioman virus :Pararubulavirus tiomanense:ssRNA(-):Pteropus hypomelanus:GCF_000852405.1	-2.43809444385879	-0.152111899803254
RNA virus	Tulip virus X :Tulip virus X:ssRNA(+)::GCF_000852485.1	3.53894160880466	-0.261661470141425
RNA virus	Cucumber Bulgarian latent virus :Tombusvirus bulgariaense:ssRNA(+)::GCF_000852545.1	-0.645835807342744	3.49569455665148
RNA virus	Beet western yellows virus :Beet western yellows virus:ssRNA(+)::GCF_000852565.1	1.00926066963064	-0.0741824337878517
RNA virus	Henipavirus hendraense :Henipavirus hendraense:ssRNA(-)::GCF_000852685.1	-3.60669238728542	-0.110136322767908
RNA virus	Mossman virus :Narmovirus mossmanense:ssRNA(-):Rattus:GCF_000852705.1	-2.80991413347657	0.108731207540733
