Abaca bunchy top virus:Abaca bunchy top virus	Musa	Abaca bunchy top virus :Abaca bunchy top virus:ssDNA(+):Musa sp.:GCF_000872625.1
African swine fever virus:African swine fever virus	Suidae	African swine fever virus :African swine fever virus:dsDNA::GCF_003032905.1
African swine fever virus:African swine fever virus	Suidae	African swine fever virus :African swine fever virus:dsDNA::GCF_003032915.1
African swine fever virus:African swine fever virus	Suidae	African swine fever virus :African swine fever virus:dsDNA:Sus scrofa domesticus:GCF_003032865.1
African swine fever virus:African swine fever virus	Suidae	African swine fever virus :African swine fever virus:dsDNA:Sus scrofa domesticus:GCF_003032885.1
African swine fever virus:African swine fever virus	Suidae	African swine fever virus :African swine fever virus:dsDNA:Sus scrofa domesticus:GCF_003033005.1
African swine fever virus:African swine fever virus	Suidae	African swine fever virus :African swine fever virus:dsDNA:Sus scrofa:GCF_003032925.1
African swine fever virus:African swine fever virus	Sus	African swine fever virus :African swine fever virus:dsDNA::GCF_003032905.1
African swine fever virus:African swine fever virus	Sus	African swine fever virus :African swine fever virus:dsDNA::GCF_003032915.1
African swine fever virus:African swine fever virus	Sus	African swine fever virus :African swine fever virus:dsDNA:Sus scrofa domesticus:GCF_003032865.1
African swine fever virus:African swine fever virus	Sus	African swine fever virus :African swine fever virus:dsDNA:Sus scrofa domesticus:GCF_003032885.1
African swine fever virus:African swine fever virus	Sus	African swine fever virus :African swine fever virus:dsDNA:Sus scrofa domesticus:GCF_003033005.1
African swine fever virus:African swine fever virus	Sus	African swine fever virus :African swine fever virus:dsDNA:Sus scrofa:GCF_003032925.1
Agapanthus carlavirus B:Agapanthus carlavirus B	Agapanthus	Agapanthus carlavirus B :Agapanthus carlavirus B:ssRNA(+):Agapanthus:GCF_029885845.1
Agapanthus tungrovirus:Tungrovirus agapanthi	Agapanthus	Agapanthus tungrovirus :Tungrovirus agapanthi:dsDNA-RT:Agapanthus:GCF_029885585.1
Agaricus bisporus endornavirus 1:Agaricus bisporus alphaendornavirus 1	Agaricus	Agaricus bisporus endornavirus 1 :Agaricus bisporus alphaendornavirus 1:dsRNA:Agaricus bisporus:GCF_013087425.1
Agaricus bisporus mitovirus 1:Agaricus bisporus mitovirus 1	Agaricus	Agaricus bisporus mitovirus 1 :Agaricus bisporus mitovirus 1:ssRNA(+):Agaricus bisporus:GCF_023120375.1
Agaricus bisporus virus 10:Agaricus bisporus virus 10	Agaricus	Agaricus bisporus virus 10 :Agaricus bisporus virus 10:unknown:Agaricus bisporus:GCF_023120355.1
Agaricus bisporus virus 11:Alphafusarivirus portobelli	Agaricus	Agaricus bisporus virus 11 :Alphafusarivirus portobelli:ssRNA:Agaricus bisporus:GCF_023120365.1
Agave tequilana leaf virus:Agave tequilana leaf virus	Agave	Agave tequilana leaf virus :Agave tequilana leaf virus:ssRNA(+):Agave tequilana:GCF_002184195.1
Agave tequilana virus 1:Agave tequilana virus 1	Agave	Agave tequilana virus 1 :Agave tequilana virus 1:ssRNA(-):Agave tequilana:GCF_029882575.1
Agave virus T:Tepovirus AgVT	Agave	Agave virus T :Tepovirus AgVT:ssRNA(+):Agave tequilana:GCF_023155825.1
Ageratum conyzoides symptomless alphasatellite:Ageratum conyzoides symptomless alphasatellite	Abelmoschus	Ageratum conyzoides symptomless alphasatellite :Ageratum conyzoides symptomless alphasatellite:ssDNA:Abelmoschus manihot subsp. tetraphyllus:GCF_001429995.1
Ageratum conyzoides symptomless alphasatellite:Ageratum conyzoides symptomless alphasatellite	Alcea	Ageratum conyzoides symptomless alphasatellite :Ageratum conyzoides symptomless alphasatellite:ssDNA:Abelmoschus manihot subsp. tetraphyllus:GCF_001429995.1
Ageratum conyzoides symptomless alphasatellite:Ageratum conyzoides symptomless alphasatellite	Carica	Ageratum conyzoides symptomless alphasatellite :Ageratum conyzoides symptomless alphasatellite:ssDNA:Abelmoschus manihot subsp. tetraphyllus:GCF_001429995.1
Ageratum conyzoides symptomless alphasatellite:Ageratum conyzoides symptomless alphasatellite	Gossypium	Ageratum conyzoides symptomless alphasatellite :Ageratum conyzoides symptomless alphasatellite:ssDNA:Abelmoschus manihot subsp. tetraphyllus:GCF_001429995.1
Ageratum conyzoides symptomless alphasatellite:Ageratum conyzoides symptomless alphasatellite	Luffa	Ageratum conyzoides symptomless alphasatellite :Ageratum conyzoides symptomless alphasatellite:ssDNA:Abelmoschus manihot subsp. tetraphyllus:GCF_001429995.1
Ageratum conyzoides symptomless alphasatellite:Ageratum conyzoides symptomless alphasatellite	Solanum	Ageratum conyzoides symptomless alphasatellite :Ageratum conyzoides symptomless alphasatellite:ssDNA:Abelmoschus manihot subsp. tetraphyllus:GCF_001429995.1
Ageratum enation alphasatellite:Ageratum enation alphasatellite	Abelmoschus	Ageratum enation alphasatellite :Ageratum enation alphasatellite:ssDNA:Papaver somniferum:GCF_000902015.1
Ageratum enation alphasatellite:Ageratum enation alphasatellite	Albizia	Ageratum enation alphasatellite :Ageratum enation alphasatellite:ssDNA:Papaver somniferum:GCF_000902015.1
Ageratum enation alphasatellite:Ageratum enation alphasatellite	Digera	Ageratum enation alphasatellite :Ageratum enation alphasatellite:ssDNA:Papaver somniferum:GCF_000902015.1
Ageratum enation alphasatellite:Ageratum enation alphasatellite	Helianthus	Ageratum enation alphasatellite :Ageratum enation alphasatellite:ssDNA:Papaver somniferum:GCF_000902015.1
Ageratum enation alphasatellite:Ageratum enation alphasatellite	Papaver	Ageratum enation alphasatellite :Ageratum enation alphasatellite:ssDNA:Papaver somniferum:GCF_000902015.1
Ageratum enation alphasatellite:Ageratum enation alphasatellite	Solanum	Ageratum enation alphasatellite :Ageratum enation alphasatellite:ssDNA:Papaver somniferum:GCF_000902015.1
Ageratum enation alphasatellite:Ageratum enation alphasatellite	Spermatophyta	Ageratum enation alphasatellite :Ageratum enation alphasatellite:ssDNA:Papaver somniferum:GCF_000902015.1
Ageratum enation alphasatellite:Ageratum enation alphasatellite	Synedrella	Ageratum enation alphasatellite :Ageratum enation alphasatellite:ssDNA:Papaver somniferum:GCF_000902015.1
Ageratum enation alphasatellite:Ageratum enation alphasatellite	Trigonella	Ageratum enation alphasatellite :Ageratum enation alphasatellite:ssDNA:Papaver somniferum:GCF_000902015.1
Ageratum enation alphasatellite:Ageratum enation alphasatellite	Vigna	Ageratum enation alphasatellite :Ageratum enation alphasatellite:ssDNA:Papaver somniferum:GCF_000902015.1
Ageratum enation alphasatellite:Ageratum enation alphasatellite	Zinnia	Ageratum enation alphasatellite :Ageratum enation alphasatellite:ssDNA:Papaver somniferum:GCF_000902015.1
Ageratum enation virus:Ageratum enation virus	Ageratum	Ageratum enation virus :Ageratum enation virus:ssDNA(+/-):Ageratum conyzoides:GCF_000859025.1
Ageratum enation virus:Ageratum enation virus	Amaranthus	Ageratum enation virus :Ageratum enation virus:ssDNA(+/-):Ageratum conyzoides:GCF_000859025.1
Ageratum enation virus:Ageratum enation virus	Arctotis	Ageratum enation virus :Ageratum enation virus:ssDNA(+/-):Ageratum conyzoides:GCF_000859025.1
Ageratum enation virus:Ageratum enation virus	Brassica	Ageratum enation virus :Ageratum enation virus:ssDNA(+/-):Ageratum conyzoides:GCF_000859025.1
Ageratum enation virus:Ageratum enation virus	Calendula	Ageratum enation virus :Ageratum enation virus:ssDNA(+/-):Ageratum conyzoides:GCF_000859025.1
Ageratum enation virus:Ageratum enation virus	Capsicum	Ageratum enation virus :Ageratum enation virus:ssDNA(+/-):Ageratum conyzoides:GCF_000859025.1
Ageratum enation virus:Ageratum enation virus	Carica	Ageratum enation virus :Ageratum enation virus:ssDNA(+/-):Ageratum conyzoides:GCF_000859025.1
Ageratum enation virus:Ageratum enation virus	Daucus	Ageratum enation virus :Ageratum enation virus:ssDNA(+/-):Ageratum conyzoides:GCF_000859025.1
Ageratum enation virus:Ageratum enation virus	Glycine	Ageratum enation virus :Ageratum enation virus:ssDNA(+/-):Ageratum conyzoides:GCF_000859025.1
Ageratum enation virus:Ageratum enation virus	Helianthus	Ageratum enation virus :Ageratum enation virus:ssDNA(+/-):Ageratum conyzoides:GCF_000859025.1
Ageratum enation virus:Ageratum enation virus	Leucanthemum	Ageratum enation virus :Ageratum enation virus:ssDNA(+/-):Ageratum conyzoides:GCF_000859025.1
Ageratum enation virus:Ageratum enation virus	Momordica	Ageratum enation virus :Ageratum enation virus:ssDNA(+/-):Ageratum conyzoides:GCF_000859025.1
Ageratum enation virus:Ageratum enation virus	Morus	Ageratum enation virus :Ageratum enation virus:ssDNA(+/-):Ageratum conyzoides:GCF_000859025.1
Ageratum enation virus:Ageratum enation virus	Papaver	Ageratum enation virus :Ageratum enation virus:ssDNA(+/-):Ageratum conyzoides:GCF_000859025.1
Ageratum enation virus:Ageratum enation virus	Piperaceae	Ageratum enation virus :Ageratum enation virus:ssDNA(+/-):Ageratum conyzoides:GCF_000859025.1
Ageratum enation virus:Ageratum enation virus	Solanum	Ageratum enation virus :Ageratum enation virus:ssDNA(+/-):Ageratum conyzoides:GCF_000859025.1
Ageratum enation virus:Ageratum enation virus	Sonchus	Ageratum enation virus :Ageratum enation virus:ssDNA(+/-):Ageratum conyzoides:GCF_000859025.1
Ageratum enation virus:Ageratum enation virus	Tagetes	Ageratum enation virus :Ageratum enation virus:ssDNA(+/-):Ageratum conyzoides:GCF_000859025.1
Ageratum enation virus:Ageratum enation virus	Trichosanthes	Ageratum enation virus :Ageratum enation virus:ssDNA(+/-):Ageratum conyzoides:GCF_000859025.1
Ageratum enation virus:Ageratum enation virus	Trigonella	Ageratum enation virus :Ageratum enation virus:ssDNA(+/-):Ageratum conyzoides:GCF_000859025.1
Ageratum enation virus:Ageratum enation virus	Zinnia	Ageratum enation virus :Ageratum enation virus:ssDNA(+/-):Ageratum conyzoides:GCF_000859025.1
Ageratum latent virus 1998:Ageratum latent virus	Ageratum	Ageratum latent virus 1998 :Ageratum latent virus:ssRNA(+):Ageratum houstonianum:GCF_000912595.1
Ageratum leaf curl betasatellite:Ageratum leaf curl betasatellite	Ageratum	Ageratum leaf curl betasatellite :Ageratum leaf curl betasatellite:ssDNA:Tagetes patula:GCF_000904615.1
Ageratum leaf curl betasatellite:Ageratum leaf curl betasatellite	Amaranthus	Ageratum leaf curl betasatellite :Ageratum leaf curl betasatellite:ssDNA:Tagetes patula:GCF_000904615.1
Ageratum leaf curl betasatellite:Ageratum leaf curl betasatellite	Aster	Ageratum leaf curl betasatellite :Ageratum leaf curl betasatellite:ssDNA:Tagetes patula:GCF_000904615.1
Ageratum leaf curl betasatellite:Ageratum leaf curl betasatellite	Calendula	Ageratum leaf curl betasatellite :Ageratum leaf curl betasatellite:ssDNA:Tagetes patula:GCF_000904615.1
Ageratum leaf curl betasatellite:Ageratum leaf curl betasatellite	Calotropis	Ageratum leaf curl betasatellite :Ageratum leaf curl betasatellite:ssDNA:Tagetes patula:GCF_000904615.1
Ageratum leaf curl betasatellite:Ageratum leaf curl betasatellite	Helianthus	Ageratum leaf curl betasatellite :Ageratum leaf curl betasatellite:ssDNA:Tagetes patula:GCF_000904615.1
Ageratum leaf curl betasatellite:Ageratum leaf curl betasatellite	Leucanthemum	Ageratum leaf curl betasatellite :Ageratum leaf curl betasatellite:ssDNA:Tagetes patula:GCF_000904615.1
Ageratum leaf curl betasatellite:Ageratum leaf curl betasatellite	Papaver	Ageratum leaf curl betasatellite :Ageratum leaf curl betasatellite:ssDNA:Tagetes patula:GCF_000904615.1
Ageratum leaf curl betasatellite:Ageratum leaf curl betasatellite	Salvia	Ageratum leaf curl betasatellite :Ageratum leaf curl betasatellite:ssDNA:Tagetes patula:GCF_000904615.1
Ageratum leaf curl betasatellite:Ageratum leaf curl betasatellite	Tagetes	Ageratum leaf curl betasatellite :Ageratum leaf curl betasatellite:ssDNA:Tagetes patula:GCF_000904615.1
Ageratum leaf curl Cameroon betasatellite:Ageratum leaf curl Cameroon betasatellite	Ageratum	Ageratum leaf curl Cameroon betasatellite :Ageratum leaf curl Cameroon betasatellite:ssDNA:Ageratum conyzoides:GCF_000884735.1
Ageratum leaf curl Cameroon betasatellite:Ageratum leaf curl Cameroon betasatellite	Ageratum	Ageratum leaf curl Cameroon betasatellite :Ageratum leaf curl Cameroon betasatellite:ssDNA:Ageratum conyzoides:GCF_002987805.1
Ageratum leaf curl Cameroon betasatellite:Ageratum leaf curl Cameroon betasatellite	Solanum	Ageratum leaf curl Cameroon betasatellite :Ageratum leaf curl Cameroon betasatellite:ssDNA:Ageratum conyzoides:GCF_000884735.1
Ageratum leaf curl Cameroon betasatellite:Ageratum leaf curl Cameroon betasatellite	Solanum	Ageratum leaf curl Cameroon betasatellite :Ageratum leaf curl Cameroon betasatellite:ssDNA:Ageratum conyzoides:GCF_002987805.1
Ageratum leaf curl Sichuan virus:Ageratum leaf curl Sichuan virus	Ageratum	Ageratum leaf curl Sichuan virus :Ageratum leaf curl Sichuan virus:ssDNA(+/-):Ageratum conyzoides:GCF_013088045.1
Ageratum leaf curl virus - [G52]:Ageratum leaf curl virus	Ageratum	Ageratum leaf curl virus - [G52] :Ageratum leaf curl virus:ssDNA(+/-):Ageratum conyzoides:GCF_000844985.1
Ageratum yellow leaf curl betasatellite:Ageratum yellow leaf curl betasatellite	Ageratum	Ageratum yellow leaf curl betasatellite :Ageratum yellow leaf curl betasatellite:ssDNA:Ageratum conyzoides:GCF_000846445.1
Ageratum yellow leaf curl betasatellite:Ageratum yellow leaf curl betasatellite	Carica	Ageratum yellow leaf curl betasatellite :Ageratum yellow leaf curl betasatellite:ssDNA:Ageratum conyzoides:GCF_000846445.1
Ageratum yellow leaf curl betasatellite:Ageratum yellow leaf curl betasatellite	Daucus	Ageratum yellow leaf curl betasatellite :Ageratum yellow leaf curl betasatellite:ssDNA:Ageratum conyzoides:GCF_000846445.1
Ageratum yellow leaf curl betasatellite:Ageratum yellow leaf curl betasatellite	Helianthus	Ageratum yellow leaf curl betasatellite :Ageratum yellow leaf curl betasatellite:ssDNA:Ageratum conyzoides:GCF_000846445.1
Ageratum yellow leaf curl betasatellite:Ageratum yellow leaf curl betasatellite	Solanum	Ageratum yellow leaf curl betasatellite :Ageratum yellow leaf curl betasatellite:ssDNA:Ageratum conyzoides:GCF_000846445.1
Ageratum yellow leaf curl betasatellite:Ageratum yellow leaf curl betasatellite	Trigonella	Ageratum yellow leaf curl betasatellite :Ageratum yellow leaf curl betasatellite:ssDNA:Ageratum conyzoides:GCF_000846445.1
Ageratum yellow leaf curl betasatellite:Ageratum yellow leaf curl betasatellite	Triticum	Ageratum yellow leaf curl betasatellite :Ageratum yellow leaf curl betasatellite:ssDNA:Ageratum conyzoides:GCF_000846445.1
Ageratum yellow leaf curl betasatellite:Ageratum yellow leaf curl betasatellite	Urtica	Ageratum yellow leaf curl betasatellite :Ageratum yellow leaf curl betasatellite:ssDNA:Ageratum conyzoides:GCF_000846445.1
Ageratum yellow vein China alphasatellite:Ageratum yellow vein China alphasatellite	Synedrella	Ageratum yellow vein China alphasatellite :Ageratum yellow vein China alphasatellite:ssDNA:Synedrella nodiflora:GCF_000915415.1
Ageratum yellow vein China betasatellite:Ageratum yellow vein China betasatellite	Ageratum	Ageratum yellow vein China betasatellite :Ageratum yellow vein China betasatellite:ssDNA:Ageratum conyzoides:GCF_000866525.1
Ageratum yellow vein China betasatellite:Ageratum yellow vein China betasatellite	Manihot	Ageratum yellow vein China betasatellite :Ageratum yellow vein China betasatellite:ssDNA:Ageratum conyzoides:GCF_000866525.1
Ageratum yellow vein China betasatellite:Ageratum yellow vein China betasatellite	Ocimum	Ageratum yellow vein China betasatellite :Ageratum yellow vein China betasatellite:ssDNA:Ageratum conyzoides:GCF_000866525.1
Ageratum yellow vein China virus - [Hn2]:Ageratum yellow vein virus	Ageratum	Ageratum yellow vein China virus - [Hn2] :Ageratum yellow vein virus:ssDNA(+/-):Ageratum conyzoides:GCF_000845825.1
Ageratum Yellow vein China virus - OX1:Ageratum Yellow vein China virus - OX1	Oxalis	Ageratum Yellow vein China virus - OX1 :Ageratum Yellow vein China virus - OX1:ssDNA(+/-):Oxalis corniculata:GCF_000907355.1
Ageratum yellow vein Hualian virus:Ageratum yellow vein Hualian virus	Solanum	Ageratum yellow vein Hualian virus :Ageratum yellow vein Hualian virus:ssDNA(+/-):Solanum lycopersicum:GCF_000880075.1
Ageratum yellow vein India alphasatellite:Ageratum yellow vein India alphasatellite	Ageratum	Ageratum yellow vein India alphasatellite :Ageratum yellow vein India alphasatellite:ssDNA:Parthenium hysterophorus:GCF_000903535.1
Ageratum yellow vein India alphasatellite:Ageratum yellow vein India alphasatellite	Capsicum	Ageratum yellow vein India alphasatellite :Ageratum yellow vein India alphasatellite:ssDNA:Parthenium hysterophorus:GCF_000903535.1
Ageratum yellow vein India alphasatellite:Ageratum yellow vein India alphasatellite	Digera	Ageratum yellow vein India alphasatellite :Ageratum yellow vein India alphasatellite:ssDNA:Parthenium hysterophorus:GCF_000903535.1
Ageratum yellow vein India alphasatellite:Ageratum yellow vein India alphasatellite	Glycine	Ageratum yellow vein India alphasatellite :Ageratum yellow vein India alphasatellite:ssDNA:Parthenium hysterophorus:GCF_000903535.1
Ageratum yellow vein India alphasatellite:Ageratum yellow vein India alphasatellite	Gossypium	Ageratum yellow vein India alphasatellite :Ageratum yellow vein India alphasatellite:ssDNA:Parthenium hysterophorus:GCF_000903535.1
Ageratum yellow vein India alphasatellite:Ageratum yellow vein India alphasatellite	Malva	Ageratum yellow vein India alphasatellite :Ageratum yellow vein India alphasatellite:ssDNA:Parthenium hysterophorus:GCF_000903535.1
Ageratum yellow vein India alphasatellite:Ageratum yellow vein India alphasatellite	Parthenium	Ageratum yellow vein India alphasatellite :Ageratum yellow vein India alphasatellite:ssDNA:Parthenium hysterophorus:GCF_000903535.1
Ageratum yellow vein India alphasatellite:Ageratum yellow vein India alphasatellite	Raphanus	Ageratum yellow vein India alphasatellite :Ageratum yellow vein India alphasatellite:ssDNA:Parthenium hysterophorus:GCF_000903535.1
